Month ID,Month,State ID,State,Daily Cases,Daily Deaths,Daily Hospitalized,Daily Suspect,Accum Cases,Accum Deaths,Accum Hospitalized,Accum Suspect,Days Between Ingress and Death,New Cases Report,New Deaths Report,New Hospitalized Report,New Suspect Report,Accum Cases Report,Accum Deaths Report,Accum Hospitalized Report,Accum Suspect Report,AVG 7 Days Daily Cases,AVG 7 Days Accum Cases,AVG 7 Days Daily Deaths,AVG 7 Days Accum Deaths,AVG 7 New Cases Report,AVG 7 Accum Cases Report,AVG 7 New Deaths Report,AVG 7 Accum Deaths Report,Last 7 Daily Cases,Last 7 Daily Deaths,Last 7 Accum Cases,Last 7 Accum Deaths,Last 7 New Cases Report,Last 7 Accum Cases Report,Last 7 New Deaths Report,Last 7 Accum Deaths Report,Rate Daily Cases,Rate Accum Cases,Rate Daily Deaths,Rate Accum Deaths,Rate New Cases Report,Rate Accum Cases Report,Rate New Deaths Report,Rate Accum Deaths Report,Days from 50 Cases,Days from 10 Deaths
3,2020-03,32,Zacatecas,10,1,3,139,81,1,26,8018,15,0,0,0,0,0,0,0,0,0.2718894068271883,1.6774193764694276,0.004608295136882413,0.004608295136882413,0,0,0,0,1.903225806451613,0.03225806451612903,11.741935483870968,0.03225806451612903,0,0,0,0,0.019357633446493456,0.1567968300754024,0.0019357633446493456,0.0019357633446493456,0,0,0,0,0,0
4,2020-04,1,Aguascalientes,254,8,33,369,3873,82,489,22564,5.5,0,0,0,0,0,0,0,0,6.695238085587819,107.18095245361329,0.20476191143194836,2.047619043290615,0,0,0,0,46.86666666666667,1.4333333333333333,750.2666666666667,14.333333333333334,0,0,0,0,0.5901617219050725,8.998804601033529,0.018587770064671834,0.1905246468881766,0,0,0,0,525,0
4,2020-04,2,Baja California,2121,396,1119,7109,33269,4469,17268,138907,5.658785581588745,0,0,0,0,0,0,0,0,63.87142804463704,907.8666595458984,10.947619100411734,113.13809627691904,0,0,0,0,447.1,76.63333333333334,6355.066666666667,791.9666666666667,0,0,0,0,1.9450499872366587,30.50913159052531,0.3631493655964732,4.098268972833951,0,0,0,0,675,435
4,2020-04,3,Baja California Sur,309,17,51,258,6590,283,910,17980,8.933333333333334,0,0,0,0,0,0,0,0,10.152381086349488,188.97619101206462,0.5523809641599655,7.719047576189041,0,0,0,0,71.06666666666666,3.8666666666666667,1322.8333333333333,54.03333333333333,0,0,0,0,1.2799673904975255,27.297686290740966,0.07041891912619273,1.1722678671280542,0,0,0,0,435,105
4,2020-04,4,Campeche,112,20,50,268,1435,186,544,5847,3.9615384615384617,0,0,0,0,0,0,0,0,3.0857142746448516,37.80952359835307,0.5619047686457634,4.361904762685299,0,0,0,0,21.6,3.933333333333333,264.6666666666667,30.533333333333335,0,0,0,0,0.3731031407912572,4.78038383324941,0.06662556057175001,0.6196177025636037,0,0,0,0,78,36
4,2020-04,5,Coahuila de Zaragoza,403,43,77,1065,8688,751,1728,45589,5.942063479196458,0,0,0,0,0,0,0,0,12.904761854807536,250.06190299987793,1.4333333442608516,20.666666658719382,0,0,0,0,90.33333333333333,10.033333333333333,1750.4333333333334,144.66666666666666,0,0,0,0,0.41735017448663714,8.997365434964498,0.04453115910291672,0.7777418807148934,0,0,0,0,525,351
4,2020-04,6,Colima,26,3,16,441,452,38,236,18239,5,0,0,0,0,0,0,0,0,0.8000000173846881,12.590476258595784,0.09047619452079138,0.9714285676678022,0,0,0,0,5.6,0.6333333333333333,88.13333333333334,6.8,0,0,0,0,0.11038188338279724,1.9189465483029684,0.012736371159553528,0.16132736802101136,0,0,0,0,0,0
4,2020-04,7,Chiapas,214,11,66,888,2719,124,766,25341,6.454545454545454,0,0,0,0,0,0,0,0,5.847619040807088,71.40476169586182,0.28095238904158276,3.1952380960186324,0,0,0,0,40.93333333333333,1.9666666666666666,499.8333333333333,22.366666666666667,0,0,0,0,0.12448301073163748,1.5816322892904282,0.0063986595099171,0.07213034313172102,0,0,0,0,210,3
4,2020-04,8,Chihuahua,861,145,441,1181,9768,1622,5571,26610,5.094231899295535,0,0,0,0,0,0,0,0,22.880952294667562,250.07142848968505,4.080952342351278,40.87142857412497,0,0,0,0,160.16666666666666,28.566666666666666,1750.5,286.1,0,0,0,0,0.7549677357077599,8.565069433053335,0.12714323091010252,1.4222504761070014,0,0,0,0,435,300
4,2020-04,9,Ciudad de México,8206,933,3177,5748,113181,9864,47748,153650,6.3958689371744795,0,0,0,0,0,0,0,0,226.91428515116374,3036.2190470377604,24.34285702705383,247.56666431427,0,0,0,0,1588.4,170.4,21253.533333333333,1732.9666666666667,0,0,0,0,3.0329759498437245,41.83222643534342,0.34484115863839787,3.645780497789383,0,0,0,0,1035,615
4,2020-04,10,Durango,67,6,23,166,994,151,375,12205,5.666666666666667,0,0,0,0,0,0,0,0,1.861904788017273,26.91428559621175,0.19523810346921286,4.395238081614177,0,0,0,0,13.033333333333333,1.3666666666666667,188.4,30.766666666666666,0,0,0,0,0.11949374427398046,1.7727878133455912,0.010700932145118714,0.26930679579575856,0,0,0,0,21,0
4,2020-04,11,Guanajuato,282,30,76,678,4975,324,1204,69571,4.722222248713176,0,0,0,0,0,0,0,0,8.138095211982726,139.8285705566406,0.8333333392937978,8.119047616918882,0,0,0,0,56.96666666666667,5.833333333333333,978.8,56.833333333333336,0,0,0,0,0.1509270392358303,2.662631261348724,0.016056068241596222,0.17340553229053815,0,0,0,0,585,105
4,2020-04,12,Guerrero,348,60,170,300,4663,636,2039,12015,4.712528342292423,0,0,0,0,0,0,0,0,9.48095235824585,124.13333187103271,1.6238095238804817,15.780952326456706,0,0,0,0,66.36666666666666,11.366666666666667,868.9333333333333,110.46666666666667,0,0,0,0,0.31719572668274243,4.250240457057953,0.05468891939769189,0.5797025366375844,0,0,0,0,325,153
4,2020-04,13,Hidalgo,331,48,178,270,4158,496,1945,21246,4.296296278635661,0,0,0,0,0,0,0,0,8.74285717010498,109.41904595692952,1.2380952497323354,12.314285810788473,0,0,0,0,61.2,8.666666666666666,765.9333333333333,86.2,0,0,0,0,0.3574806657930215,4.490648396809896,0.05184009646375974,0.5356810003519058,0,0,0,0,406,136
4,2020-04,14,Jalisco,332,31,106,2017,7377,454,1701,117715,7.350877222261931,0,0,0,0,0,0,0,0,9.619047673543294,215.40952529907227,0.8571428596973419,12.37142858505249,0,0,0,0,67.33333333333333,6,1507.8666666666666,86.6,0,0,0,0,0.13159418130914372,2.9240068594614663,0.012287408982714017,0.17995108043154082,0,0,0,0,855,231
4,2020-04,15,Estado de México,5438,849,3088,5482,73532,7757,40800,136873,5.978241976102193,0,0,0,0,0,0,0,0,152.6095235188802,1956.03332417806,21.623809520403544,185.171431239446,0,0,0,0,1068.2666666666667,151.36666666666667,13692.233333333334,1296.2,0,0,0,0,1.0401012698809307,14.064127810796101,0.16238432861864566,1.4836457545558612,0,0,0,0,945,495
4,2020-04,16,Michoacán de Ocampo,380,51,130,327,4655,571,1732,13671,5.7123188454171885,0,0,0,0,0,0,0,0,10.238095251719157,121.13809617360432,1.3238095437486967,14.642857185999553,0,0,0,0,71.66666666666667,9.266666666666667,847.9666666666667,102.5,0,0,0,0,0.26249977461993695,3.215622228384018,0.035230233271916704,0.3944404490292072,0,0,0,0,325,171
4,2020-04,17,Morelos,509,100,328,477,5120,867,2911,20560,4.733438288623637,0,0,0,0,0,0,0,0,13.047619036833446,126.63809595108032,2.5142857511838277,20.280952378114065,0,0,0,0,91.33333333333333,17.6,886.4666666666667,141.96666666666667,0,0,0,0,0.8300481924166282,8.349404313166936,0.1630743003139893,1.413854193687439,0,0,0,0,300,171
4,2020-04,18,Nayarit,114,10,39,293,1419,185,523,21214,4.642857142857143,0,0,0,0,0,0,0,0,2.842857134342194,37.57142861684164,0.3333333437641462,5.138095294435819,0,0,0,0,19.9,2.3333333333333335,263,35.96666666666667,0,0,0,0,0.29490031599998473,3.6707329670588176,0.02586844836672147,0.4785663055876891,0,0,0,0,78,15
4,2020-04,19,Nuevo León,328,22,80,1630,6664,249,1186,129004,7.75,0,0,0,0,0,0,0,0,8.947619080543518,193.16190592447916,0.5761904885371526,6.357142828901609,0,0,0,0,62.63333333333333,4.033333333333333,1352.1333333333334,44.5,0,0,0,0,0.19488476018110912,3.959487962722778,0.013071538259585699,0.14794605349500975,0,0,0,0,825,45
4,2020-04,20,Oaxaca,177,23,92,335,2576,222,904,11498,3.6666666666666665,0,0,0,0,0,0,0,0,4.92380952835083,69.71428572336832,0.5952381014823913,5.452380990982055,0,0,0,0,34.46666666666667,4.166666666666667,488,38.166666666666664,0,0,0,0,0.14238850325345992,2.072275608778,0.01850246116518974,0.17858897099892299,0,0,0,0,210,45
4,2020-04,21,Puebla,722,150,405,725,13406,1898,5775,26400,4.666362464427948,0,0,0,0,0,0,0,0,21.338095283508302,379.29523747762045,4.1952380816141766,49.63333288828532,0,0,0,0,149.36666666666667,29.366666666666667,2655.0666666666666,347.43333333333334,0,0,0,0,0.36440071314573286,6.766143997510274,0.07570651816204191,0.9579398305465777,0,0,0,0,735,378
4,2020-04,22,Querétaro,131,10,54,550,2808,140,918,40626,11.4,0,0,0,0,0,0,0,0,3.900000011920929,81.40000012715657,0.2666666756073634,3.790476171175639,0,0,0,0,27.3,1.8666666666666667,569.8,26.533333333333335,0,0,0,0,0.19155097007751465,4.105916976928711,0.014622211456298828,0.2047109603881836,0,0,0,0,325,3
4,2020-04,23,Quintana Roo,856,176,463,1371,14538,1918,7423,30083,5.6481284273081815,0,0,0,0,0,0,0,0,25.938095315297446,402.9714284261068,4.819047615925471,48.04285763899485,0,0,0,0,181.56666666666666,33.733333333333334,2820.8,336.3,0,0,0,0,1.6557774166266124,28.12113561630249,0.34044021256268026,3.710024653871854,0,0,0,0,675,406
4,2020-04,24,San Luis Potosí,118,7,28,297,2376,158,409,30392,4.571428571428571,0,0,0,0,0,0,0,0,3.1523809591929117,68.76666641235352,0.19523810247580212,4.642857146263123,0,0,0,0,22.066666666666666,1.3666666666666667,481.3666666666667,32.5,0,0,0,0,0.13723442032933236,2.763296445210775,0.008141025155782699,0.1837545655667782,0,0,0,0,325,1
4,2020-04,25,Sinaloa,1205,193,570,1448,17364,2514,9265,42665,6.3458240032196045,0,0,0,0,0,0,0,0,35.52857128779093,465.8809555053711,5.452380949258805,66.18571473757426,0,0,0,0,248.7,38.166666666666664,3261.1666666666665,463.3,0,0,0,0,1.2724363098541895,18.335754656791686,0.2038010014841954,2.654692875842253,0,0,0,0,585,406
4,2020-04,26,Sonora,406,36,104,612,5531,473,1665,28623,7.1587301549457365,0,0,0,0,0,0,0,0,10.780952533086142,148.82857163747153,1.0571428656578064,12.4047619531552,0,0,0,0,75.46666666666667,7.4,1041.8,86.83333333333333,0,0,0,0,0.44014490097761155,5.996161230405172,0.03902762532234192,0.5127796500921249,0,0,0,0,378,190
4,2020-04,27,Tabasco,1166,155,391,1078,15003,1601,4580,23956,4.188762655624976,0,0,0,0,0,0,0,0,33.595238304138185,392.99047673543294,4.290476143360138,39.32857145468394,0,0,0,0,235.16666666666666,30.033333333333335,2750.9333333333334,275.3,0,0,0,0,1.5109770687917867,19.441842897733054,0.20085887213548023,2.074677761395772,0,0,0,0,555,325
4,2020-04,28,Tamaulipas,550,24,73,394,6552,239,970,14424,5.4047618593488425,0,0,0,0,0,0,0,0,15.566666762034098,167.50952479044597,0.642857148249944,5.842857139805953,0,0,0,0,108.96666666666667,4.5,1172.5666666666666,40.9,0,0,0,0,0.5022002763425311,5.982574953635534,0.021914194338023663,0.2182288467263182,0,0,0,0,351,66
4,2020-04,29,Tlaxcala,251,35,112,125,2931,268,1054,12416,4.2888888676961265,0,0,0,0,0,0,0,0,6.852380927403768,75.08571381568909,0.800000011920929,6.06666669100523,0,0,0,0,47.96666666666667,5.6,525.6,42.46666666666667,0,0,0,0,0.6062753558158874,7.079653672377268,0.084540389974912,0.6473378360271453,0,0,0,0,210,55
4,2020-04,30,Veracruz de Ignacio de la Llave,834,87,416,1007,8887,725,4020,47887,4.134755753335499,0,0,0,0,0,0,0,0,21.519047371546428,223.8190470377604,2.247619042297204,16.46190483371417,0,0,0,0,150.63333333333333,15.733333333333333,1566.7333333333333,115.23333333333333,0,0,0,0,0.32553219348192214,3.4688304881254832,0.033958393956224124,0.2829866215586662,0,0,0,0,435,120
4,2020-04,31,Yucatán,546,38,143,531,7699,443,1873,19898,6.9458333313465115,0,0,0,0,0,0,0,0,14.557142861684163,208.77142995198568,1.0761904795964559,11.28571424583594,0,0,0,0,101.9,7.533333333333333,1461.4,79,0,0,0,0,0.8056312762200832,11.359991176923115,0.05606957413256168,0.65365321363012,0,0,0,0,585,136
4,2020-04,32,Zacatecas,92,8,29,145,1203,92,411,12022,8.875,0,0,0,0,0,0,0,0,2.495238094528516,31.93809518814087,0.2000000074505806,2.361904756228129,0,0,0,0,17.466666666666665,1.4,223.56666666666666,16.533333333333335,0,0,0,0,0.1840265699972709,2.4063474933306375,0.016002310315767924,0.18402657024562358,0,0,0,0,66,0
5,2020-05,1,Aguascalientes,661,41,170,251,18419,748,3136,32091,7.07916669845581,0,0,0,0,0,0,0,0,20.56682002159857,530.4055313602571,1.1428571583763245,20.42396306991577,0,0,0,0,143.96774193548387,8,3712.8387096774195,142.96774193548387,0,0,0,0,1.4862721639294778,41.41550217905352,0.09218934442727797,1.6818934563667542,0,0,0,0,1488,351
5,2020-05,2,Baja California,3782,950,1701,2857,130703,27301,65429,303350,7.897064485857563,0,0,0,0,0,0,0,0,121.68663640176096,3848.668212890625,30.129032196537143,789.5023026004915,0,0,0,0,851.8064516129032,210.90322580645162,26940.677419354837,5526.5161290322585,0,0,0,0,3.356380501101094,115.99391789590159,0.8430886960798695,24.228594010876073,0,0,0,0,1643,1395
5,2020-05,3,Baja California Sur,340,21,66,76,15586,942,2698,23370,10.117647058823529,0,0,0,0,0,0,0,0,10.313364075076196,470.5437769736013,0.695852549806718,28.30875562852429,0,0,0,0,72.19354838709677,4.870967741935484,3293.8064516129034,198.16129032258064,0,0,0,0,1.3629468016086086,62.479084876275834,0.08418200958159662,3.7761643317437943,0,0,0,0,1395,930
5,2020-05,4,Campeche,542,64,177,433,11256,1545,4132,18231,5.197701158194707,0,0,0,0,0,0,0,0,16.30875582848826,311.9216594080771,1.9861751025722874,43.72350243599184,0,0,0,0,114.16129032258064,13.903225806451612,2183.451612903226,306.06451612903226,0,0,0,0,1.7473090175659425,36.28728792744298,0.20632431656122208,4.980797806093769,0,0,0,0,868,744
5,2020-05,5,Coahuila de Zaragoza,1070,54,150,435,28039,2213,4909,66226,7.228666687011719,0,0,0,0,0,0,0,0,30.912442330391176,805.8387126307333,1.6082949273047908,66.39170517459992,0,0,0,0,216.38709677419354,11.258064516129032,5640.870967741936,464.741935483871,0,0,0,0,1.0723557529910919,28.100731418978782,0.05411888803205182,2.217872223546428,0,0,0,0,1488,1302
5,2020-05,6,Colima,144,22,76,76,2791,373,1559,25376,6.55,0,0,0,0,0,0,0,0,4.1889400809041915,76.75576105425435,0.6267281256375774,10.069124437147572,0,0,0,0,29.322580645161292,4.387096774193548,537.2903225806451,70.48387096774194,0,0,0,0,0.591624972320372,11.466842528312437,0.09038715016457342,1.5324730382811638,0,0,0,0,253,136
5,2020-05,7,Chiapas,1969,186,624,1903,29968,2375,9881,65621,6.390678261888438,0,0,0,0,0,0,0,0,55.34101366227673,787.8663630331716,4.935483865199551,60.42396326987974,0,0,0,0,387.38709677419354,34.54838709677419,5515.064516129032,422.96774193548384,0,0,0,0,1.1084129401753027,16.869943557247037,0.10470533683415383,1.33696329882068,0,0,0,0,1116,558
5,2020-05,8,Chihuahua,2024,320,718,580,59948,9782,25933,57576,7.4077628504845405,0,0,0,0,0,0,0,0,66.40092197541267,1734.0967604114164,10.170506938811272,284.65438006001136,0,0,0,0,464.80645161290323,71.19354838709677,12138.677419354839,1992.5806451612902,0,0,0,0,1.7174942954894035,50.86973737901257,0.27154060573347155,8.300656780119866,0,0,0,0,1395,1240
5,2020-05,9,Ciudad de México,22426,3071,6482,6202,615180,76295,209914,365298,7.457791712976271,0,0,0,0,0,0,0,0,707.5622145129788,17679.525374873992,96.11520730295489,2168.336398216986,0,0,0,0,4952.935483870968,672.8064516129032,123756.67741935483,15178.354838709678,0,0,0,0,8.021375163908928,220.03877504410283,1.0984412489398834,27.28934383392334,0,0,0,0,2015,1581
5,2020-05,10,Durango,409,43,123,133,7047,807,2266,16800,4.295614016683478,0,0,0,0,0,0,0,0,11.198156725975775,190.93548436318673,1.1981566961734527,22.193548417860463,0,0,0,0,78.38709677419355,8.387096774193548,1336.5483870967741,155.3548387096774,0,0,0,0,0.7059163499263025,12.162817847344183,0.0742161427774737,1.3928471803665161,0,0,0,0,682,496
5,2020-05,11,Guanajuato,1675,126,369,425,29502,2649,7156,86259,7.267549953153057,0,0,0,0,0,0,0,0,45.3410137238041,802.7603730232485,3.682027666799484,73.87557589623236,0,0,0,0,317.38709677419354,25.774193548387096,5619.322580645161,517.1290322580645,0,0,0,0,0.867545596534206,15.280197143554688,0.06526014833681044,1.3720168952018983,0,0,0,0,1550,930
5,2020-05,12,Guerrero,2311,441,882,265,41385,7175,17342,19648,4.309295131314185,0,0,0,0,0,0,0,0,68.17050730797553,1120.7235048355594,12.48387086775995,191.74654388427734,0,0,0,0,477.19354838709677,87.38709677419355,7845.064516129032,1342.225806451613,0,0,0,0,2.03848532803597,36.504853064014064,0.38899698673236754,6.328919160750605,0,0,0,0,1271,1023
5,2020-05,13,Hidalgo,1682,333,738,259,34400,6404,16866,30106,6.414357277654832,0,0,0,0,0,0,0,0,51.027649541055005,950.8387096774194,9.981566767538748,175.66359403056484,0,0,0,0,357.19354838709677,69.87096774193549,6655.870967741936,1229.6451612903227,0,0,0,0,1.757964559139744,35.95361555776289,0.34803935717190465,6.693225383758545,0,0,0,0,1364,992
5,2020-05,14,Jalisco,1853,137,598,727,34520,2843,10694,155361,7.605363993809141,0,0,0,0,0,0,0,0,49.529953864312944,949.6866405856225,3.8341013885313466,79.58986233126733,0,0,0,0,346.7096774193548,26.838709677419356,6647.806451612903,557.1290322580645,0,0,0,0,0.7107773625081585,13.24124897679975,0.05255072804227952,1.0905234861758448,0,0,0,0,1829,1147
5,2020-05,15,Estado de México,15948,2836,7199,8286,412499,67785,207516,379443,7.011963736626409,0,0,0,0,0,0,0,0,493.07373145318803,11786.12900075605,87.2073730960969,1919.2119869109124,0,0,0,0,3451.516129032258,610.4516129032259,82502.90322580645,13434.483870967742,0,0,0,0,2.951903881565217,76.3517310850082,0.5249309905113713,12.546702000402636,0,0,0,0,1922,1457
5,2020-05,16,Michoacán de Ocampo,1896,167,391,120,37658,3736,9566,20343,6.330864564577738,0,0,0,0,0,0,0,0,56.138249120404645,1037.9308776855469,5.1382488819860646,104.65437772197109,0,0,0,0,392.96774193548384,35.96774193548387,7265.5161290322585,732.5806451612904,0,0,0,0,1.267486164646764,25.174574975044496,0.11164039637773268,2.497536036276048,0,0,0,0,1271,1054
5,2020-05,17,Morelos,1474,394,791,668,39638,10124,23943,39990,5.506245063197229,0,0,0,0,0,0,0,0,47.40092172930318,1135.078337638609,12.769585286417316,288.42396323911606,0,0,0,0,331.80645161290323,89.38709677419355,7945.548387096775,2018.967741935484,0,0,0,0,2.3261760319432905,62.55425053258096,0.6217865343055418,15.977073315651186,0,0,0,0,1240,1054
5,2020-05,18,Nayarit,534,62,173,192,11384,1096,3553,28817,6.414492783339127,0,0,0,0,0,0,0,0,15.944700517962056,316.999998031124,1.5668202907808366,30.119815857179702,0,0,0,0,111.61290322580645,10.96774193548387,2219,210.83870967741936,0,0,0,0,1.3368147015571594,28.49868635977468,0.15521069231533235,2.7437245230520926,0,0,0,0,868,651
5,2020-05,19,Nuevo León,1354,103,277,264,31796,2137,6491,156849,9.817222181955973,0,0,0,0,0,0,0,0,40.99078344529675,897.036874094317,3.124423961485586,59.2350231293709,0,0,0,0,286.93548387096774,21.870967741935484,6279.258064516129,414.64516129032256,0,0,0,0,0.7785423897927807,18.2825212940093,0.05922442037732371,1.2287629910053746,0,0,0,0,1798,775
5,2020-05,20,Oaxaca,1909,221,453,371,29072,3234,8867,22974,5.528468539637904,0,0,0,0,0,0,0,0,53.59447027021839,765.1889377717049,5.94470045643468,85.04147486532888,0,0,0,0,375.16129032258067,41.61290322580645,5356.322580645161,595.2903225806451,0,0,0,0,1.4861654048004458,22.63268749175533,0.17204952961014164,2.517684075140184,0,0,0,0,1116,775
5,2020-05,21,Puebla,2983,527,1290,829,64396,11668,31521,51253,5.80887048475204,0,0,0,0,0,0,0,0,88.21659026607391,1798.7280942855343,15.47465435151131,328.04147240423384,0,0,0,0,617.516129032258,108.3225806451613,12591.09677419355,2296.2903225806454,0,0,0,0,1.4569841834806627,31.452884181853264,0.2574021672048876,5.698991383275678,0,0,0,0,1705,1333
5,2020-05,22,Querétaro,883,102,307,208,17385,1580,6020,51996,7.815887178693499,0,0,0,0,0,0,0,0,26.336405354161418,478.40092320596017,2.9124424034549343,41.76036868556853,0,0,0,0,184.3548387096774,20.387096774193548,3348.8064516129034,292.3225806451613,0,0,0,0,1.249491553152761,24.600691087784305,0.14433537760088522,2.235783300092143,0,0,0,0,1271,558
5,2020-05,23,Quintana Roo,1115,240,439,217,47893,9612,23154,56518,7.826097234602897,0,0,0,0,0,0,0,0,36.36405514132592,1435.8202750913558,8.082949346111667,286.3041470435358,0,0,0,0,254.5483870967742,56.58064516129032,10050.741935483871,2004.1290322580646,0,0,0,0,2.087193037233045,89.65196055750692,0.4492612817595082,17.992914322883852,0,0,0,0,1643,1364
5,2020-05,24,San Luis Potosí,878,51,143,85,16976,952,2919,36426,6.145512819290161,0,0,0,0,0,0,0,0,26.16589872298702,465.3686671103201,1.474654383236362,26.09677431660314,0,0,0,0,183.16129032258064,10.32258064516129,3257.5806451612902,182.67741935483872,0,0,0,0,0.9881778628595413,19.106272758976107,0.05739985454467035,1.0714639281072924,0,0,0,0,1271,527
5,2020-05,25,Sinaloa,3046,506,1167,623,79551,12988,34896,76567,7.638610824461906,0,0,0,0,0,0,0,0,90.37327132686492,2281.5990974672377,14.949308610731556,372.35483674080143,0,0,0,0,632.6129032258065,104.64516129032258,15971.193548387097,2606.483870967742,0,0,0,0,3.112708649327678,81.29319910849294,0.5170815986010336,13.272442633105863,0,0,0,0,1550,1364
5,2020-05,26,Sonora,3642,234,762,689,55292,3419,12518,45889,7.270828674579489,0,0,0,0,0,0,0,0,102.27188916360178,1452.1336532100554,6.110599075594256,90.009217169977,0,0,0,0,715.9032258064516,42.774193548387096,10164.935483870968,630.0645161290323,0,0,0,0,3.82093055594352,58.00848237929806,0.24549636004432554,3.5869746131281697,0,0,0,0,1333,1085
5,2020-05,27,Tabasco,3501,533,920,841,85647,12751,26582,55520,5.800578848008187,0,0,0,0,0,0,0,0,105.21198149650327,2432.0092064642135,16.17511518539921,361.26267365486393,0,0,0,0,736.483870967742,113.2258064516129,17024.064516129034,2528.8387096774195,0,0,0,0,4.390469777968622,107.40661645704701,0.668414851350169,15.990539904563658,0,0,0,0,1519,1271
5,2020-05,28,Tamaulipas,1736,117,235,200,40460,2299,5793,23293,7.157195774714152,0,0,0,0,0,0,0,0,51.7649773628481,1143.2626657793598,3.2903225844906223,63.72810985196021,0,0,0,0,362.35483870967744,23.032258064516128,8002.8387096774195,446.0967741935484,0,0,0,0,1.5339935652671322,35.751946787680346,0.10338551220634291,2.031481117971482,0,0,0,0,1302,837
5,2020-05,29,Tlaxcala,960,159,333,83,20889,3383,8133,15619,5.584316217899323,0,0,0,0,0,0,0,0,28.880184050529234,584.0967751779864,4.917050707724787,94.10599068672427,0,0,0,0,202.16129032258064,34.41935483870968,4088.6774193548385,658.741935483871,0,0,0,0,2.2440213676421874,48.82850296266617,0.3716660391899847,7.907837836973129,0,0,0,0,1116,806
5,2020-05,30,Veracruz de Ignacio de la Llave,4154,783,1954,1123,85168,13568,41832,81755,6.192138925675423,0,0,0,0,0,0,0,0,125.36866304951329,2357.1336453345516,22.921659115822084,365.9446982106855,0,0,0,0,877.5806451612904,160.4516129032258,16499.935483870966,2561.6129032258063,0,0,0,0,1.56911200669504,32.170951289515344,0.2957666590809822,5.125111156894315,0,0,0,0,1395,961
5,2020-05,31,Yucatán,1362,168,353,450,39545,3450,10062,35142,8.432581578531574,0,0,0,0,0,0,0,0,44.059907851680634,1141.9032336819557,4.889400901332978,95.82949373798985,0,0,0,0,308.4193548387097,34.225806451612904,7993.322580645161,670.8064516129032,0,0,0,0,1.94482417837266,56.467012836087136,0.23989020191854046,4.926316684292209,0,0,0,0,1550,992
5,2020-05,32,Zacatecas,235,28,80,316,6728,766,2087,19860,4.492424271323464,0,0,0,0,0,0,0,0,7.4193548079459894,194.4516136415543,0.8986175194863351,21.999999969236313,0,0,0,0,51.935483870967744,6.290322580645161,1361.1612903225807,154,0,0,0,0,0.45490439716846715,13.02381609332177,0.054201373890522986,1.482794753966793,0,0,0,0,837,496
6,2020-06,1,Aguascalientes,1506,116,365,439,53721,3225,11724,41632,8.453095229466756,0,0,0,0,0,0,0,0,49.723809305826826,1641.4190409342448,3.77619043191274,95.980952835083,0,0,0,0,348.06666666666666,26.433333333333334,11489.933333333332,671.8666666666667,0,0,0,0,3.499147856235504,124.81920420328775,0.2695226709047953,7.493195160230001,0,0,0,0,2355,1245
6,2020-06,2,Baja California,4410,764,1431,3058,249410,52921,109550,385720,9.39735975265503,0,0,0,0,0,0,0,0,140.84285786946614,7886.423860677083,25.85238094329834,1687.2666788736979,0,0,0,0,985.9,180.96666666666667,55204.96666666667,11810.866666666667,0,0,0,0,4.044163370132447,228.71990610758465,0.700621497631073,48.530877049763994,0,0,0,0,2505,2265
6,2020-06,3,Baja California Sur,1059,44,127,138,34980,1871,5396,25987,9.36805554231008,0,0,0,0,0,0,0,0,31.6142858505249,1067.0190450032553,1.3142857213815053,58.30952453613281,0,0,0,0,221.3,9.2,7469.133333333333,408.1666666666667,0,0,0,0,4.386684358119965,144.89727910359701,0.18226073185602823,7.750223223368327,0,0,0,0,2265,1815
6,2020-06,4,Campeche,1835,179,500,873,43700,4633,12990,34268,7.218528135617574,0,0,0,0,0,0,0,0,55.7714282989502,1283.0285685221354,5.028571422894796,138.10000025431316,0,0,0,0,390.4,35.2,8981.2,966.7,0,0,0,0,6.1128949840863545,145.57684555053712,0.5962987646460534,15.433810710906982,0,0,0,0,1755,1635
6,2020-06,5,Coahuila de Zaragoza,4619,216,577,1066,102130,5587,14134,88116,6.470426940917969,0,0,0,0,0,0,0,0,134.7,2979.052421061198,6.038095208009084,166.861905670166,0,0,0,0,942.9,42.266666666666666,20853.366666666665,1168.0333333333333,0,0,0,0,4.783475065231324,105.76668192545573,0.22369140436251958,5.785943913459778,0,0,0,0,2355,2175
6,2020-06,6,Colima,476,50,190,93,11581,1359,5327,26944,8.484666657447814,0,0,0,0,0,0,0,0,14.461904684702555,340.82380828857424,1.5619047661622365,40.44285672505696,0,0,0,0,101.23333333333333,10.933333333333334,2385.766666666667,283.1,0,0,0,0,2.0208375612894693,49.16663786570231,0.21227285166581472,5.769576096534729,0,0,0,0,1125,945
6,2020-06,7,Chiapas,2732,516,1087,10800,113539,14227,38041,204400,7.244679148991903,0,0,0,0,0,0,0,0,95.05714238484701,3506.3666788736978,16.70476188659668,423.4285690307617,0,0,0,0,665.4,116.93333333333334,24544.566666666666,2964,0,0,0,0,1.5891943395137786,66.04521662394205,0.30015529692173004,8.275793385505676,0,0,0,0,1995,1455
